categoryName,trending_date,country,count,view_count
People & Blogs,2021-01-31 00:00:00+00:00,India,16,16079528
People & Blogs,2021-01-31 00:00:00+00:00,Japan,43,27330158
People & Blogs,2021-01-31 00:00:00+00:00,Mexico,27,29712735
People & Blogs,2021-01-31 00:00:00+00:00,Russia,34,14508949
People & Blogs,2021-01-31 00:00:00+00:00,South Korea,20,21886520
People & Blogs,2021-01-31 00:00:00+00:00,United Kingdom,16,25578098
People & Blogs,2021-01-31 00:00:00+00:00,United States,17,40677631
People & Blogs,2021-02-01 00:00:00+00:00,Brazil,27,25935910
People & Blogs,2021-02-01 00:00:00+00:00,Canada,19,28707534
People & Blogs,2021-02-01 00:00:00+00:00,France,9,5439253
People & Blogs,2021-02-01 00:00:00+00:00,Germany,27,20130272
People & Blogs,2021-02-01 00:00:00+00:00,India,17,20218718
People & Blogs,2021-02-01 00:00:00+00:00,Japan,46,25886702
People & Blogs,2021-02-01 00:00:00+00:00,Mexico,26,34307104
People & Blogs,2021-02-01 00:00:00+00:00,Russia,31,15052214
People & Blogs,2021-02-01 00:00:00+00:00,South Korea,26,22838483
People & Blogs,2021-02-01 00:00:00+00:00,United Kingdom,16,21513003
People & Blogs,2021-02-01 00:00:00+00:00,United States,16,24944512
People & Blogs,2021-02-02 00:00:00+00:00,Brazil,23,22947553
People & Blogs,2021-02-02 00:00:00+00:00,Canada,16,22811431
People & Blogs,2021-02-02 00:00:00+00:00,France,11,7245776
People & Blogs,2021-02-02 00:00:00+00:00,Germany,28,10853839
People & Blogs,2021-02-02 00:00:00+00:00,India,22,26246577
People & Blogs,2021-02-02 00:00:00+00:00,Japan,37,15829984
People & Blogs,2021-02-02 00:00:00+00:00,Mexico,27,23274073
People & Blogs,2021-02-02 00:00:00+00:00,Russia,35,14475570
People & Blogs,2021-02-02 00:00:00+00:00,South Korea,24,23319928
People & Blogs,2021-02-02 00:00:00+00:00,United Kingdom,19,21782870
People & Blogs,2021-02-02 00:00:00+00:00,United States,14,24223353
People & Blogs,2021-02-03 00:00:00+00:00,Brazil,23,12249672
People & Blogs,2021-02-03 00:00:00+00:00,Canada,16,25323124
People & Blogs,2021-02-03 00:00:00+00:00,France,10,5492741
People & Blogs,2021-02-03 00:00:00+00:00,Germany,30,13330657
People & Blogs,2021-02-03 00:00:00+00:00,India,25,26550387
People & Blogs,2021-02-03 00:00:00+00:00,Japan,34,13458198
People & Blogs,2021-02-03 00:00:00+00:00,Mexico,27,23943268
People & Blogs,2021-02-03 00:00:00+00:00,Russia,40,15801644
People & Blogs,2021-02-03 00:00:00+00:00,South Korea,21,15074585
People & Blogs,2021-02-03 00:00:00+00:00,United Kingdom,20,24382953
People & Blogs,2021-02-03 00:00:00+00:00,United States,17,27022323
People & Blogs,2021-02-04 00:00:00+00:00,Brazil,24,12060194
People & Blogs,2021-02-04 00:00:00+00:00,Canada,20,26877140
People & Blogs,2021-02-04 00:00:00+00:00,France,12,6426223
People & Blogs,2021-02-04 00:00:00+00:00,Germany,29,11725426
People & Blogs,2021-02-04 00:00:00+00:00,India,22,22989978
People & Blogs,2021-02-04 00:00:00+00:00,Japan,31,11028353
People & Blogs,2021-02-04 00:00:00+00:00,Mexico,26,25916740
People & Blogs,2021-02-04 00:00:00+00:00,Russia,30,13109602
People & Blogs,2021-02-04 00:00:00+00:00,South Korea,27,19316201
People & Blogs,2021-02-04 00:00:00+00:00,United Kingdom,22,17336693
People & Blogs,2021-02-04 00:00:00+00:00,United States,19,25175243
People & Blogs,2021-02-05 00:00:00+00:00,Brazil,24,12845919
People & Blogs,2021-02-05 00:00:00+00:00,Canada,18,19714255
People & Blogs,2021-02-05 00:00:00+00:00,France,14,7951519
People & Blogs,2021-02-05 00:00:00+00:00,Germany,25,11437038
People & Blogs,2021-02-05 00:00:00+00:00,India,29,27449844
People & Blogs,2021-02-05 00:00:00+00:00,Japan,28,9550086
People & Blogs,2021-02-05 00:00:00+00:00,Mexico,23,26786797
People & Blogs,2021-02-05 00:00:00+00:00,Russia,32,13780009
People & Blogs,2021-02-05 00:00:00+00:00,South Korea,26,18650073
People & Blogs,2021-02-05 00:00:00+00:00,United Kingdom,23,14289086
People & Blogs,2021-02-05 00:00:00+00:00,United States,15,24457341
People & Blogs,2021-02-06 00:00:00+00:00,Brazil,24,13604285
People & Blogs,2021-02-06 00:00:00+00:00,Canada,18,23362501
People & Blogs,2021-02-06 00:00:00+00:00,France,11,8541270
People & Blogs,2021-02-06 00:00:00+00:00,Germany,26,13874392
People & Blogs,2021-02-06 00:00:00+00:00,India,27,30466242
People & Blogs,2021-02-06 00:00:00+00:00,Japan,28,11199414
People & Blogs,2021-02-06 00:00:00+00:00,Mexico,26,29510441
People & Blogs,2021-02-06 00:00:00+00:00,Russia,38,12761498
People & Blogs,2021-02-06 00:00:00+00:00,South Korea,30,21575175
People & Blogs,2021-02-06 00:00:00+00:00,United Kingdom,23,19626921
People & Blogs,2021-02-06 00:00:00+00:00,United States,20,31068222
People & Blogs,2021-02-07 00:00:00+00:00,Brazil,24,16353110
People & Blogs,2021-02-07 00:00:00+00:00,Canada,15,22789236
People & Blogs,2021-02-07 00:00:00+00:00,France,10,5628706
People & Blogs,2021-02-07 00:00:00+00:00,Germany,26,19089590
People & Blogs,2021-02-07 00:00:00+00:00,India,25,23845726
People & Blogs,2021-02-07 00:00:00+00:00,Japan,32,14084885
People & Blogs,2021-02-07 00:00:00+00:00,Mexico,28,33135130
People & Blogs,2021-02-07 00:00:00+00:00,Russia,34,17437681
People & Blogs,2021-02-07 00:00:00+00:00,South Korea,31,23480355
People & Blogs,2021-02-07 00:00:00+00:00,United Kingdom,22,23773872
People & Blogs,2021-02-07 00:00:00+00:00,United States,18,26279461
People & Blogs,2021-02-08 00:00:00+00:00,Brazil,24,18996613
People & Blogs,2021-02-08 00:00:00+00:00,Canada,18,27808874
People & Blogs,2021-02-08 00:00:00+00:00,France,6,1611431
People & Blogs,2021-02-08 00:00:00+00:00,Germany,25,18736050
People & Blogs,2021-02-08 00:00:00+00:00,India,20,15469143
People & Blogs,2021-02-08 00:00:00+00:00,Japan,32,15241293
People & Blogs,2021-02-08 00:00:00+00:00,Mexico,21,18611838
People & Blogs,2021-02-08 00:00:00+00:00,Russia,26,10021815
People & Blogs,2021-02-08 00:00:00+00:00,South Korea,26,19839786
People & Blogs,2021-02-08 00:00:00+00:00,United Kingdom,25,25522759
People & Blogs,2021-02-08 00:00:00+00:00,United States,19,28603424
People & Blogs,2021-02-09 00:00:00+00:00,Brazil,23,17603718
People & Blogs,2021-02-09 00:00:00+00:00,Canada,17,31633400
People & Blogs,2021-02-09 00:00:00+00:00,France,8,1917509
People & Blogs,2021-02-09 00:00:00+00:00,Germany,25,18335882
People & Blogs,2021-02-09 00:00:00+00:00,India,17,15417018
People & Blogs,2021-02-09 00:00:00+00:00,Japan,32,17920374
People & Blogs,2021-02-09 00:00:00+00:00,Mexico,25,24574013
People & Blogs,2021-02-09 00:00:00+00:00,Russia,34,11973339
People & Blogs,2021-02-09 00:00:00+00:00,South Korea,23,18801447
People & Blogs,2021-02-09 00:00:00+00:00,United Kingdom,25,31977071
People & Blogs,2021-02-09 00:00:00+00:00,United States,22,36028320
People & Blogs,2021-02-10 00:00:00+00:00,Brazil,23,21370693
People & Blogs,2021-02-10 00:00:00+00:00,Canada,16,32502825
People & Blogs,2021-02-10 00:00:00+00:00,France,9,1697104
People & Blogs,2021-02-10 00:00:00+00:00,Germany,26,16769303
People & Blogs,2021-02-10 00:00:00+00:00,India,13,14724895
People & Blogs,2021-02-10 00:00:00+00:00,Japan,31,19953505
People & Blogs,2021-02-10 00:00:00+00:00,Mexico,24,19999139
People & Blogs,2021-02-10 00:00:00+00:00,Russia,30,13250534
People & Blogs,2021-02-10 00:00:00+00:00,South Korea,24,16861829
People & Blogs,2021-02-10 00:00:00+00:00,United Kingdom,21,26418295
People & Blogs,2021-02-10 00:00:00+00:00,United States,21,38947319
People & Blogs,2021-02-11 00:00:00+00:00,Brazil,20,21783184
People & Blogs,2021-02-11 00:00:00+00:00,Canada,14,31610163
People & Blogs,2021-02-11 00:00:00+00:00,France,13,2039760
People & Blogs,2021-02-11 00:00:00+00:00,Germany,22,16623020
People & Blogs,2021-02-11 00:00:00+00:00,India,17,16100877
People & Blogs,2021-02-11 00:00:00+00:00,Japan,30,20549904
People & Blogs,2021-02-11 00:00:00+00:00,Mexico,27,21607709
People & Blogs,2021-02-11 00:00:00+00:00,Russia,40,20315875
People & Blogs,2021-02-11 00:00:00+00:00,South Korea,25,27317871
People & Blogs,2021-02-11 00:00:00+00:00,United Kingdom,18,22485143
People & Blogs,2021-02-11 00:00:00+00:00,United States,17,41071059
People & Blogs,2021-02-12 00:00:00+00:00,Brazil,17,18093008
People & Blogs,2021-02-12 00:00:00+00:00,Canada,13,29426655
People & Blogs,2021-02-12 00:00:00+00:00,France,14,2374117
People & Blogs,2021-02-12 00:00:00+00:00,Germany,26,18438096
People & Blogs,2021-02-12 00:00:00+00:00,India,19,11568268
People & Blogs,2021-02-12 00:00:00+00:00,Japan,25,17512019
People & Blogs,2021-02-12 00:00:00+00:00,Mexico,32,31507113
People & Blogs,2021-02-12 00:00:00+00:00,Russia,37,9817981
People & Blogs,2021-02-12 00:00:00+00:00,South Korea,27,31337324
People & Blogs,2021-02-12 00:00:00+00:00,United Kingdom,18,25790239
People & Blogs,2021-02-12 00:00:00+00:00,United States,19,44346138
People & Blogs,2021-02-13 00:00:00+00:00,Brazil,18,13266866
People & Blogs,2021-02-13 00:00:00+00:00,Canada,10,26628814
People & Blogs,2021-02-13 00:00:00+00:00,France,12,1386814
People & Blogs,2021-02-13 00:00:00+00:00,Germany,25,19420772
People & Blogs,2021-02-13 00:00:00+00:00,India,17,8946141
People & Blogs,2021-02-13 00:00:00+00:00,Japan,35,20085836
People & Blogs,2021-02-13 00:00:00+00:00,Mexico,33,36017403
People & Blogs,2021-02-13 00:00:00+00:00,Russia,33,9442965
People & Blogs,2021-02-13 00:00:00+00:00,South Korea,27,32507162
People & Blogs,2021-02-13 00:00:00+00:00,United Kingdom,16,25778972
People & Blogs,2021-02-13 00:00:00+00:00,United States,19,45217288
People & Blogs,2021-02-14 00:00:00+00:00,Brazil,16,13430253
People & Blogs,2021-02-14 00:00:00+00:00,Canada,14,28696198
People & Blogs,2021-02-14 00:00:00+00:00,France,14,1666849
People & Blogs,2021-02-14 00:00:00+00:00,Germany,19,14911639
People & Blogs,2021-02-14 00:00:00+00:00,India,16,8987479
People & Blogs,2021-02-14 00:00:00+00:00,Japan,28,15838432
People & Blogs,2021-02-14 00:00:00+00:00,Mexico,35,39524339
People & Blogs,2021-02-14 00:00:00+00:00,Russia,35,17897023
People & Blogs,2021-02-14 00:00:00+00:00,South Korea,24,29889728
People & Blogs,2021-02-14 00:00:00+00:00,United Kingdom,17,27554610
People & Blogs,2021-02-14 00:00:00+00:00,United States,15,34441346
People & Blogs,2021-02-15 00:00:00+00:00,Brazil,15,12652743
People & Blogs,2021-02-15 00:00:00+00:00,Canada,14,25522649
People & Blogs,2021-02-15 00:00:00+00:00,France,14,3842697
People & Blogs,2021-02-15 00:00:00+00:00,Germany,17,3400045
People & Blogs,2021-02-15 00:00:00+00:00,India,17,11443037
People & Blogs,2021-02-15 00:00:00+00:00,Japan,30,11367103
People & Blogs,2021-02-15 00:00:00+00:00,Mexico,32,30959927
People & Blogs,2021-02-15 00:00:00+00:00,Russia,42,20682648
People & Blogs,2021-02-15 00:00:00+00:00,South Korea,28,31609690
People & Blogs,2021-02-15 00:00:00+00:00,United Kingdom,15,23736498
People & Blogs,2021-02-15 00:00:00+00:00,United States,15,29143323
People & Blogs,2021-02-16 00:00:00+00:00,Brazil,13,12117936
People & Blogs,2021-02-16 00:00:00+00:00,Canada,15,27980652
People & Blogs,2021-02-16 00:00:00+00:00,France,11,4138843
People & Blogs,2021-02-16 00:00:00+00:00,Germany,15,3321676
People & Blogs,2021-02-16 00:00:00+00:00,India,19,14520519
People & Blogs,2021-02-16 00:00:00+00:00,Japan,31,13207446
People & Blogs,2021-02-16 00:00:00+00:00,Mexico,32,36690555
People & Blogs,2021-02-16 00:00:00+00:00,Russia,49,17148054
People & Blogs,2021-02-16 00:00:00+00:00,South Korea,24,29026565
People & Blogs,2021-02-16 00:00:00+00:00,United Kingdom,13,13552465
People & Blogs,2021-02-16 00:00:00+00:00,United States,15,31203448
People & Blogs,2021-02-17 00:00:00+00:00,Brazil,13,12558801
People & Blogs,2021-02-17 00:00:00+00:00,Canada,13,22895037
People & Blogs,2021-02-17 00:00:00+00:00,France,8,4423604
People & Blogs,2021-02-17 00:00:00+00:00,Germany,15,2860398
People & Blogs,2021-02-17 00:00:00+00:00,India,16,14047807
People & Blogs,2021-02-17 00:00:00+00:00,Japan,33,13177633
People & Blogs,2021-02-17 00:00:00+00:00,Mexico,27,41232401
People & Blogs,2021-02-17 00:00:00+00:00,Russia,35,9122368
People & Blogs,2021-02-17 00:00:00+00:00,South Korea,27,32421804
People & Blogs,2021-02-17 00:00:00+00:00,United Kingdom,14,12971488
People & Blogs,2021-02-17 00:00:00+00:00,United States,14,28247519
People & Blogs,2021-02-18 00:00:00+00:00,Brazil,16,15092887
People & Blogs,2021-02-18 00:00:00+00:00,Canada,14,12640735
People & Blogs,2021-02-18 00:00:00+00:00,France,8,5154683
People & Blogs,2021-02-18 00:00:00+00:00,Germany,17,2990269
People & Blogs,2021-02-18 00:00:00+00:00,India,13,14108745
People & Blogs,2021-02-18 00:00:00+00:00,Japan,31,13636810
People & Blogs,2021-02-18 00:00:00+00:00,Mexico,23,35492843
People & Blogs,2021-02-18 00:00:00+00:00,Russia,40,14228461
People & Blogs,2021-02-18 00:00:00+00:00,South Korea,27,30244920
People & Blogs,2021-02-18 00:00:00+00:00,United Kingdom,16,9730103
People & Blogs,2021-02-18 00:00:00+00:00,United States,15,15157904
People & Blogs,2021-02-19 00:00:00+00:00,Brazil,18,17314151
People & Blogs,2021-02-19 00:00:00+00:00,Canada,12,11836693
People & Blogs,2021-02-19 00:00:00+00:00,France,9,5600269
People & Blogs,2021-02-19 00:00:00+00:00,Germany,13,2394339
People & Blogs,2021-02-19 00:00:00+00:00,India,17,17120640
People & Blogs,2021-02-19 00:00:00+00:00,Japan,32,13546457
People & Blogs,2021-02-19 00:00:00+00:00,Mexico,21,37936356
People & Blogs,2021-02-19 00:00:00+00:00,Russia,33,13657454
People & Blogs,2021-02-19 00:00:00+00:00,South Korea,23,29232196
People & Blogs,2021-02-19 00:00:00+00:00,United Kingdom,12,7997302
People & Blogs,2021-02-19 00:00:00+00:00,United States,14,16022379
People & Blogs,2021-02-20 00:00:00+00:00,Brazil,18,18572448
People & Blogs,2021-02-20 00:00:00+00:00,Canada,11,12256467
People & Blogs,2021-02-20 00:00:00+00:00,France,8,4829894
People & Blogs,2021-02-20 00:00:00+00:00,Germany,18,4034872
People & Blogs,2021-02-20 00:00:00+00:00,India,20,19476590
People & Blogs,2021-02-20 00:00:00+00:00,Japan,34,16386619
People & Blogs,2021-02-20 00:00:00+00:00,Mexico,22,37446549
People & Blogs,2021-02-20 00:00:00+00:00,Russia,37,16985646
People & Blogs,2021-02-20 00:00:00+00:00,South Korea,22,27226707
People & Blogs,2021-02-20 00:00:00+00:00,United Kingdom,15,14210040
People & Blogs,2021-02-20 00:00:00+00:00,United States,12,16120760
People & Blogs,2021-02-21 00:00:00+00:00,Brazil,22,20361342
People & Blogs,2021-02-21 00:00:00+00:00,Canada,12,13264835
People & Blogs,2021-02-21 00:00:00+00:00,France,10,5264761
People & Blogs,2021-02-21 00:00:00+00:00,Germany,16,11045421
People & Blogs,2021-02-21 00:00:00+00:00,India,24,22958563
People & Blogs,2021-02-21 00:00:00+00:00,Japan,32,12656367
People & Blogs,2021-02-21 00:00:00+00:00,Mexico,20,26515795
People & Blogs,2021-02-21 00:00:00+00:00,Russia,38,17423816
People & Blogs,2021-02-21 00:00:00+00:00,South Korea,20,27207565
People & Blogs,2021-02-21 00:00:00+00:00,United Kingdom,15,15377508
People & Blogs,2021-02-21 00:00:00+00:00,United States,14,22613033
People & Blogs,2021-02-22 00:00:00+00:00,Brazil,22,23038707
People & Blogs,2021-02-22 00:00:00+00:00,Canada,12,13383013
People & Blogs,2021-02-22 00:00:00+00:00,France,8,1861626
People & Blogs,2021-02-22 00:00:00+00:00,Germany,21,15369772
People & Blogs,2021-02-22 00:00:00+00:00,India,22,25484771
People & Blogs,2021-02-22 00:00:00+00:00,Japan,31,13754796
People & Blogs,2021-02-22 00:00:00+00:00,Mexico,23,29738760
People & Blogs,2021-02-22 00:00:00+00:00,Russia,38,14665556
People & Blogs,2021-02-22 00:00:00+00:00,South Korea,20,13086360
People & Blogs,2021-02-22 00:00:00+00:00,United Kingdom,23,18487395
People & Blogs,2021-02-22 00:00:00+00:00,United States,10,17743409
People & Blogs,2021-02-24 00:00:00+00:00,Brazil,25,20147378
People & Blogs,2021-02-24 00:00:00+00:00,Canada,19,23864136
People & Blogs,2021-02-24 00:00:00+00:00,France,6,2343292
People & Blogs,2021-02-24 00:00:00+00:00,Germany,18,20764684
People & Blogs,2021-02-24 00:00:00+00:00,India,21,19558908
People & Blogs,2021-02-24 00:00:00+00:00,Japan,32,14509825
People & Blogs,2021-02-24 00:00:00+00:00,Mexico,21,29449231
People & Blogs,2021-02-24 00:00:00+00:00,Russia,23,11019900
People & Blogs,2021-02-24 00:00:00+00:00,South Korea,20,11410290
People & Blogs,2021-02-24 00:00:00+00:00,United Kingdom,21,23534868
People & Blogs,2021-02-24 00:00:00+00:00,United States,17,23393681
People & Blogs,2021-02-25 00:00:00+00:00,Brazil,28,20649986
People & Blogs,2021-02-25 00:00:00+00:00,Canada,23,33195589
People & Blogs,2021-02-25 00:00:00+00:00,France,7,1817346
People & Blogs,2021-02-25 00:00:00+00:00,Germany,12,5479508
People & Blogs,2021-02-25 00:00:00+00:00,India,28,27785589
People & Blogs,2021-02-25 00:00:00+00:00,Japan,29,10344737
People & Blogs,2021-02-25 00:00:00+00:00,Mexico,24,17600909
People & Blogs,2021-02-25 00:00:00+00:00,Russia,32,11118233
People & Blogs,2021-02-25 00:00:00+00:00,South Korea,25,14297056
People & Blogs,2021-02-25 00:00:00+00:00,United Kingdom,27,29771975
People & Blogs,2021-02-25 00:00:00+00:00,United States,21,34075848
People & Blogs,2021-02-26 00:00:00+00:00,Brazil,27,25789659
People & Blogs,2021-02-26 00:00:00+00:00,Canada,25,39340944
People & Blogs,2021-02-26 00:00:00+00:00,France,7,2087827
People & Blogs,2021-02-26 00:00:00+00:00,Germany,12,7911794
People & Blogs,2021-02-26 00:00:00+00:00,India,24,21836569
People & Blogs,2021-02-26 00:00:00+00:00,Japan,29,10755376
People & Blogs,2021-02-26 00:00:00+00:00,Mexico,28,19805146
People & Blogs,2021-02-26 00:00:00+00:00,Russia,39,12911408
People & Blogs,2021-02-26 00:00:00+00:00,South Korea,29,14451491
People & Blogs,2021-02-26 00:00:00+00:00,United Kingdom,25,23024112
People & Blogs,2021-02-26 00:00:00+00:00,United States,21,38107642
People & Blogs,2021-02-27 00:00:00+00:00,Brazil,27,26002539
People & Blogs,2021-02-27 00:00:00+00:00,Canada,27,49020341
People & Blogs,2021-02-27 00:00:00+00:00,France,6,1707167
People & Blogs,2021-02-27 00:00:00+00:00,Germany,14,11621029
People & Blogs,2021-02-27 00:00:00+00:00,India,21,19982965
People & Blogs,2021-02-27 00:00:00+00:00,Japan,30,13543772
People & Blogs,2021-02-27 00:00:00+00:00,Mexico,25,20825207
People & Blogs,2021-02-27 00:00:00+00:00,Russia,44,20935986
People & Blogs,2021-02-27 00:00:00+00:00,South Korea,25,13516685
People & Blogs,2021-02-27 00:00:00+00:00,United Kingdom,22,28569833
People & Blogs,2021-02-27 00:00:00+00:00,United States,24,49394457
People & Blogs,2021-03-01 00:00:00+00:00,Brazil,31,38086667
People & Blogs,2021-03-01 00:00:00+00:00,Canada,23,48221788
People & Blogs,2021-03-01 00:00:00+00:00,France,8,3263706
People & Blogs,2021-03-01 00:00:00+00:00,Germany,16,24923107
People & Blogs,2021-03-01 00:00:00+00:00,India,20,24858250
People & Blogs,2021-03-01 00:00:00+00:00,Japan,34,15530398
People & Blogs,2021-03-01 00:00:00+00:00,Mexico,28,15270213
People & Blogs,2021-03-01 00:00:00+00:00,Russia,38,16766961
People & Blogs,2021-03-01 00:00:00+00:00,South Korea,25,10778605
People & Blogs,2021-03-01 00:00:00+00:00,United Kingdom,18,32778762
People & Blogs,2021-03-01 00:00:00+00:00,United States,21,47022432
People & Blogs,2021-03-02 00:00:00+00:00,Brazil,33,40126814
People & Blogs,2021-03-02 00:00:00+00:00,Canada,22,48183518
People & Blogs,2021-03-02 00:00:00+00:00,France,9,5827869
People & Blogs,2021-03-02 00:00:00+00:00,Germany,17,30281326
People & Blogs,2021-03-02 00:00:00+00:00,India,24,29843670
People & Blogs,2021-03-02 00:00:00+00:00,Japan,30,12664044
