categoryName,trending_date,country,count
People & Blogs,2021-02-11 00:00:00+00:00,United States,17
People & Blogs,2021-02-12 00:00:00+00:00,Brazil,17
People & Blogs,2021-02-12 00:00:00+00:00,Canada,13
People & Blogs,2021-02-12 00:00:00+00:00,France,14
People & Blogs,2021-02-12 00:00:00+00:00,Germany,26
People & Blogs,2021-02-12 00:00:00+00:00,India,19
People & Blogs,2021-02-12 00:00:00+00:00,Japan,25
People & Blogs,2021-02-12 00:00:00+00:00,Mexico,32
People & Blogs,2021-02-12 00:00:00+00:00,Russia,37
People & Blogs,2021-02-12 00:00:00+00:00,South Korea,27
People & Blogs,2021-02-12 00:00:00+00:00,United Kingdom,18
People & Blogs,2021-02-12 00:00:00+00:00,United States,19
People & Blogs,2021-02-13 00:00:00+00:00,Brazil,18
People & Blogs,2021-02-13 00:00:00+00:00,Canada,10
People & Blogs,2021-02-13 00:00:00+00:00,France,12
People & Blogs,2021-02-13 00:00:00+00:00,Germany,25
People & Blogs,2021-02-13 00:00:00+00:00,India,17
People & Blogs,2021-02-13 00:00:00+00:00,Japan,35
People & Blogs,2021-02-13 00:00:00+00:00,Mexico,33
People & Blogs,2021-02-13 00:00:00+00:00,Russia,33
People & Blogs,2021-02-13 00:00:00+00:00,South Korea,27
People & Blogs,2021-02-13 00:00:00+00:00,United Kingdom,16
People & Blogs,2021-02-13 00:00:00+00:00,United States,19
People & Blogs,2021-02-14 00:00:00+00:00,Brazil,16
People & Blogs,2021-02-14 00:00:00+00:00,Canada,14
People & Blogs,2021-02-14 00:00:00+00:00,France,14
People & Blogs,2021-02-14 00:00:00+00:00,Germany,19
People & Blogs,2021-02-14 00:00:00+00:00,India,16
People & Blogs,2021-02-14 00:00:00+00:00,Japan,28
People & Blogs,2021-02-14 00:00:00+00:00,Mexico,35
People & Blogs,2021-02-14 00:00:00+00:00,Russia,35
People & Blogs,2021-02-14 00:00:00+00:00,South Korea,24
People & Blogs,2021-02-14 00:00:00+00:00,United Kingdom,17
People & Blogs,2021-02-14 00:00:00+00:00,United States,15
People & Blogs,2021-02-15 00:00:00+00:00,Brazil,15
People & Blogs,2021-02-15 00:00:00+00:00,Canada,14
People & Blogs,2021-02-15 00:00:00+00:00,France,14
People & Blogs,2021-02-15 00:00:00+00:00,Germany,17
People & Blogs,2021-02-15 00:00:00+00:00,India,17
People & Blogs,2021-02-15 00:00:00+00:00,Japan,30
People & Blogs,2021-02-15 00:00:00+00:00,Mexico,32
People & Blogs,2021-02-15 00:00:00+00:00,Russia,42
People & Blogs,2021-02-15 00:00:00+00:00,South Korea,28
People & Blogs,2021-02-15 00:00:00+00:00,United Kingdom,15
People & Blogs,2021-02-15 00:00:00+00:00,United States,15
People & Blogs,2021-02-16 00:00:00+00:00,Brazil,13
People & Blogs,2021-02-16 00:00:00+00:00,Canada,15
People & Blogs,2021-02-16 00:00:00+00:00,France,11
People & Blogs,2021-02-16 00:00:00+00:00,Germany,15
People & Blogs,2021-02-16 00:00:00+00:00,India,19
People & Blogs,2021-02-16 00:00:00+00:00,Japan,31
People & Blogs,2021-02-16 00:00:00+00:00,Mexico,32
People & Blogs,2021-02-16 00:00:00+00:00,Russia,49
People & Blogs,2021-02-16 00:00:00+00:00,South Korea,24
People & Blogs,2021-02-16 00:00:00+00:00,United Kingdom,13
People & Blogs,2021-02-16 00:00:00+00:00,United States,15
People & Blogs,2021-02-17 00:00:00+00:00,Brazil,13
People & Blogs,2021-02-17 00:00:00+00:00,Canada,13
People & Blogs,2021-02-17 00:00:00+00:00,France,8
People & Blogs,2021-02-17 00:00:00+00:00,Germany,15
People & Blogs,2021-02-17 00:00:00+00:00,India,16
People & Blogs,2021-02-17 00:00:00+00:00,Japan,33
People & Blogs,2021-02-17 00:00:00+00:00,Mexico,27
People & Blogs,2021-02-17 00:00:00+00:00,Russia,35
People & Blogs,2021-02-17 00:00:00+00:00,South Korea,27
People & Blogs,2021-02-17 00:00:00+00:00,United Kingdom,14
People & Blogs,2021-02-17 00:00:00+00:00,United States,14
People & Blogs,2021-02-18 00:00:00+00:00,Brazil,16
People & Blogs,2021-02-18 00:00:00+00:00,Canada,14
People & Blogs,2021-02-18 00:00:00+00:00,France,8
People & Blogs,2021-02-18 00:00:00+00:00,Germany,17
People & Blogs,2021-02-18 00:00:00+00:00,India,13
People & Blogs,2021-02-18 00:00:00+00:00,Japan,31
People & Blogs,2021-02-18 00:00:00+00:00,Mexico,23
People & Blogs,2021-02-18 00:00:00+00:00,Russia,40
People & Blogs,2021-02-18 00:00:00+00:00,South Korea,27
People & Blogs,2021-02-18 00:00:00+00:00,United Kingdom,16
People & Blogs,2021-02-18 00:00:00+00:00,United States,15
People & Blogs,2021-02-19 00:00:00+00:00,Brazil,18
People & Blogs,2021-02-19 00:00:00+00:00,Canada,12
People & Blogs,2021-02-19 00:00:00+00:00,France,9
People & Blogs,2021-02-19 00:00:00+00:00,Germany,13
People & Blogs,2021-02-19 00:00:00+00:00,India,17
People & Blogs,2021-02-19 00:00:00+00:00,Japan,32
People & Blogs,2021-02-19 00:00:00+00:00,Mexico,21
People & Blogs,2021-02-19 00:00:00+00:00,Russia,33
People & Blogs,2021-02-19 00:00:00+00:00,South Korea,23
People & Blogs,2021-02-19 00:00:00+00:00,United Kingdom,12
People & Blogs,2021-02-19 00:00:00+00:00,United States,14
People & Blogs,2021-02-20 00:00:00+00:00,Brazil,18
People & Blogs,2021-02-20 00:00:00+00:00,Canada,11
People & Blogs,2021-02-20 00:00:00+00:00,France,8
People & Blogs,2021-02-20 00:00:00+00:00,Germany,18
People & Blogs,2021-02-20 00:00:00+00:00,India,20
People & Blogs,2021-02-20 00:00:00+00:00,Japan,34
People & Blogs,2021-02-20 00:00:00+00:00,Mexico,22
People & Blogs,2021-02-20 00:00:00+00:00,Russia,37
People & Blogs,2021-02-20 00:00:00+00:00,South Korea,22
People & Blogs,2021-02-20 00:00:00+00:00,United Kingdom,15
People & Blogs,2021-02-20 00:00:00+00:00,United States,12
People & Blogs,2021-02-21 00:00:00+00:00,Brazil,22
People & Blogs,2021-02-21 00:00:00+00:00,Canada,12
People & Blogs,2021-02-21 00:00:00+00:00,France,10
People & Blogs,2021-02-21 00:00:00+00:00,Germany,16
People & Blogs,2021-02-21 00:00:00+00:00,India,24
People & Blogs,2021-02-21 00:00:00+00:00,Japan,32
People & Blogs,2021-02-21 00:00:00+00:00,Mexico,20
People & Blogs,2021-02-21 00:00:00+00:00,Russia,38
People & Blogs,2021-02-21 00:00:00+00:00,South Korea,20
People & Blogs,2021-02-21 00:00:00+00:00,United Kingdom,15
People & Blogs,2021-02-21 00:00:00+00:00,United States,14
People & Blogs,2021-02-22 00:00:00+00:00,Brazil,22
People & Blogs,2021-02-22 00:00:00+00:00,Canada,12
People & Blogs,2021-02-22 00:00:00+00:00,France,8
People & Blogs,2021-02-22 00:00:00+00:00,Germany,21
People & Blogs,2021-02-22 00:00:00+00:00,India,22
People & Blogs,2021-02-22 00:00:00+00:00,Japan,31
People & Blogs,2021-02-22 00:00:00+00:00,Mexico,23
People & Blogs,2021-02-22 00:00:00+00:00,Russia,38
People & Blogs,2021-02-22 00:00:00+00:00,South Korea,20
People & Blogs,2021-02-22 00:00:00+00:00,United Kingdom,23
People & Blogs,2021-02-22 00:00:00+00:00,United States,10
People & Blogs,2021-02-24 00:00:00+00:00,Brazil,25
People & Blogs,2021-02-24 00:00:00+00:00,Canada,19
People & Blogs,2021-02-24 00:00:00+00:00,France,6
People & Blogs,2021-02-24 00:00:00+00:00,Germany,18
People & Blogs,2021-02-24 00:00:00+00:00,India,21
People & Blogs,2021-02-24 00:00:00+00:00,Japan,32
People & Blogs,2021-02-24 00:00:00+00:00,Mexico,21
People & Blogs,2021-02-24 00:00:00+00:00,Russia,23
People & Blogs,2021-02-24 00:00:00+00:00,South Korea,20
People & Blogs,2021-02-24 00:00:00+00:00,United Kingdom,21
People & Blogs,2021-02-24 00:00:00+00:00,United States,17
People & Blogs,2021-02-25 00:00:00+00:00,Brazil,28
People & Blogs,2021-02-25 00:00:00+00:00,Canada,23
People & Blogs,2021-02-25 00:00:00+00:00,France,7
People & Blogs,2021-02-25 00:00:00+00:00,Germany,12
People & Blogs,2021-02-25 00:00:00+00:00,India,28
People & Blogs,2021-02-25 00:00:00+00:00,Japan,29
People & Blogs,2021-02-25 00:00:00+00:00,Mexico,24
People & Blogs,2021-02-25 00:00:00+00:00,Russia,32
People & Blogs,2021-02-25 00:00:00+00:00,South Korea,25
People & Blogs,2021-02-25 00:00:00+00:00,United Kingdom,27
People & Blogs,2021-02-25 00:00:00+00:00,United States,21
People & Blogs,2021-02-26 00:00:00+00:00,Brazil,27
People & Blogs,2021-02-26 00:00:00+00:00,Canada,25
People & Blogs,2021-02-26 00:00:00+00:00,France,7
People & Blogs,2021-02-26 00:00:00+00:00,Germany,12
People & Blogs,2021-02-26 00:00:00+00:00,India,24
People & Blogs,2021-02-26 00:00:00+00:00,Japan,29
People & Blogs,2021-02-26 00:00:00+00:00,Mexico,28
People & Blogs,2021-02-26 00:00:00+00:00,Russia,39
People & Blogs,2021-02-26 00:00:00+00:00,South Korea,29
People & Blogs,2021-02-26 00:00:00+00:00,United Kingdom,25
People & Blogs,2021-02-26 00:00:00+00:00,United States,21
People & Blogs,2021-02-27 00:00:00+00:00,Brazil,27
People & Blogs,2021-02-27 00:00:00+00:00,Canada,27
People & Blogs,2021-02-27 00:00:00+00:00,France,6
People & Blogs,2021-02-27 00:00:00+00:00,Germany,14
People & Blogs,2021-02-27 00:00:00+00:00,India,21
People & Blogs,2021-02-27 00:00:00+00:00,Japan,30
People & Blogs,2021-02-27 00:00:00+00:00,Mexico,25
People & Blogs,2021-02-27 00:00:00+00:00,Russia,44
People & Blogs,2021-02-27 00:00:00+00:00,South Korea,25
People & Blogs,2021-02-27 00:00:00+00:00,United Kingdom,22
People & Blogs,2021-02-27 00:00:00+00:00,United States,24
People & Blogs,2021-03-01 00:00:00+00:00,Brazil,31
People & Blogs,2021-03-01 00:00:00+00:00,Canada,23
People & Blogs,2021-03-01 00:00:00+00:00,France,8
People & Blogs,2021-03-01 00:00:00+00:00,Germany,16
People & Blogs,2021-03-01 00:00:00+00:00,India,20
People & Blogs,2021-03-01 00:00:00+00:00,Japan,34
People & Blogs,2021-03-01 00:00:00+00:00,Mexico,28
People & Blogs,2021-03-01 00:00:00+00:00,Russia,38
People & Blogs,2021-03-01 00:00:00+00:00,South Korea,25
People & Blogs,2021-03-01 00:00:00+00:00,United Kingdom,18
People & Blogs,2021-03-01 00:00:00+00:00,United States,21
People & Blogs,2021-03-02 00:00:00+00:00,Brazil,33
People & Blogs,2021-03-02 00:00:00+00:00,Canada,22
People & Blogs,2021-03-02 00:00:00+00:00,France,9
People & Blogs,2021-03-02 00:00:00+00:00,Germany,17
People & Blogs,2021-03-02 00:00:00+00:00,India,24
People & Blogs,2021-03-02 00:00:00+00:00,Japan,30
People & Blogs,2021-03-02 00:00:00+00:00,Mexico,32
People & Blogs,2021-03-02 00:00:00+00:00,Russia,47
People & Blogs,2021-03-02 00:00:00+00:00,South Korea,27
People & Blogs,2021-03-02 00:00:00+00:00,United Kingdom,18
People & Blogs,2021-03-02 00:00:00+00:00,United States,21
People & Blogs,2021-03-03 00:00:00+00:00,Brazil,31
People & Blogs,2021-03-03 00:00:00+00:00,Canada,19
People & Blogs,2021-03-03 00:00:00+00:00,France,7
People & Blogs,2021-03-03 00:00:00+00:00,Germany,16
People & Blogs,2021-03-03 00:00:00+00:00,India,22
People & Blogs,2021-03-03 00:00:00+00:00,Japan,34
People & Blogs,2021-03-03 00:00:00+00:00,Mexico,36
People & Blogs,2021-03-03 00:00:00+00:00,Russia,39
People & Blogs,2021-03-03 00:00:00+00:00,South Korea,25
People & Blogs,2021-03-03 00:00:00+00:00,United Kingdom,18
People & Blogs,2021-03-03 00:00:00+00:00,United States,18
People & Blogs,2021-03-04 00:00:00+00:00,Brazil,35
People & Blogs,2021-03-04 00:00:00+00:00,Canada,21
People & Blogs,2021-03-04 00:00:00+00:00,France,9
People & Blogs,2021-03-04 00:00:00+00:00,Germany,16
People & Blogs,2021-03-04 00:00:00+00:00,India,25
People & Blogs,2021-03-04 00:00:00+00:00,Japan,31
People & Blogs,2021-03-04 00:00:00+00:00,Mexico,35
People & Blogs,2021-03-04 00:00:00+00:00,Russia,39
People & Blogs,2021-03-04 00:00:00+00:00,South Korea,23
People & Blogs,2021-03-04 00:00:00+00:00,United Kingdom,21
People & Blogs,2021-03-04 00:00:00+00:00,United States,18
People & Blogs,2021-03-05 00:00:00+00:00,Brazil,33
People & Blogs,2021-03-05 00:00:00+00:00,Canada,21
People & Blogs,2021-03-05 00:00:00+00:00,France,7
People & Blogs,2021-03-05 00:00:00+00:00,Germany,18
People & Blogs,2021-03-05 00:00:00+00:00,India,18
People & Blogs,2021-03-05 00:00:00+00:00,Japan,31
People & Blogs,2021-03-05 00:00:00+00:00,Mexico,32
People & Blogs,2021-03-05 00:00:00+00:00,Russia,27
People & Blogs,2021-03-05 00:00:00+00:00,South Korea,23
People & Blogs,2021-03-05 00:00:00+00:00,United Kingdom,19
People & Blogs,2021-03-05 00:00:00+00:00,United States,18
People & Blogs,2021-03-06 00:00:00+00:00,Brazil,37
People & Blogs,2021-03-06 00:00:00+00:00,Canada,24
People & Blogs,2021-03-06 00:00:00+00:00,France,7
People & Blogs,2021-03-06 00:00:00+00:00,Germany,21
People & Blogs,2021-03-06 00:00:00+00:00,India,23
People & Blogs,2021-03-06 00:00:00+00:00,Japan,31
People & Blogs,2021-03-06 00:00:00+00:00,Mexico,33
People & Blogs,2021-03-06 00:00:00+00:00,Russia,31
People & Blogs,2021-03-06 00:00:00+00:00,South Korea,24
People & Blogs,2021-03-06 00:00:00+00:00,United Kingdom,20
People & Blogs,2021-03-06 00:00:00+00:00,United States,17
People & Blogs,2021-03-07 00:00:00+00:00,Brazil,33
People & Blogs,2021-03-07 00:00:00+00:00,Canada,27
People & Blogs,2021-03-07 00:00:00+00:00,France,7
People & Blogs,2021-03-07 00:00:00+00:00,Germany,23
People & Blogs,2021-03-07 00:00:00+00:00,India,19
People & Blogs,2021-03-07 00:00:00+00:00,Japan,29
People & Blogs,2021-03-07 00:00:00+00:00,Mexico,29
People & Blogs,2021-03-07 00:00:00+00:00,Russia,29
People & Blogs,2021-03-07 00:00:00+00:00,South Korea,23
People & Blogs,2021-03-07 00:00:00+00:00,United Kingdom,19
People & Blogs,2021-03-07 00:00:00+00:00,United States,18
People & Blogs,2021-03-08 00:00:00+00:00,Brazil,34
People & Blogs,2021-03-08 00:00:00+00:00,Canada,20
People & Blogs,2021-03-08 00:00:00+00:00,France,8
People & Blogs,2021-03-08 00:00:00+00:00,Germany,27
People & Blogs,2021-03-08 00:00:00+00:00,India,23
People & Blogs,2021-03-08 00:00:00+00:00,Japan,30
People & Blogs,2021-03-08 00:00:00+00:00,Mexico,26
People & Blogs,2021-03-08 00:00:00+00:00,Russia,26
People & Blogs,2021-03-08 00:00:00+00:00,South Korea,22
People & Blogs,2021-03-08 00:00:00+00:00,United Kingdom,20
People & Blogs,2021-03-08 00:00:00+00:00,United States,15
People & Blogs,2021-03-09 00:00:00+00:00,Brazil,33
People & Blogs,2021-03-09 00:00:00+00:00,Canada,22
People & Blogs,2021-03-09 00:00:00+00:00,France,7
People & Blogs,2021-03-09 00:00:00+00:00,Germany,21
People & Blogs,2021-03-09 00:00:00+00:00,India,28
People & Blogs,2021-03-09 00:00:00+00:00,Japan,31
People & Blogs,2021-03-09 00:00:00+00:00,Mexico,23
People & Blogs,2021-03-09 00:00:00+00:00,Russia,36
People & Blogs,2021-03-09 00:00:00+00:00,South Korea,22
People & Blogs,2021-03-09 00:00:00+00:00,United Kingdom,21
People & Blogs,2021-03-09 00:00:00+00:00,United States,16
People & Blogs,2021-03-10 00:00:00+00:00,Brazil,33
People & Blogs,2021-03-10 00:00:00+00:00,Canada,22
People & Blogs,2021-03-10 00:00:00+00:00,France,10
People & Blogs,2021-03-10 00:00:00+00:00,Germany,24
People & Blogs,2021-03-10 00:00:00+00:00,India,27
People & Blogs,2021-03-10 00:00:00+00:00,Japan,34
People & Blogs,2021-03-10 00:00:00+00:00,Mexico,18
People & Blogs,2021-03-10 00:00:00+00:00,Russia,34
People & Blogs,2021-03-10 00:00:00+00:00,South Korea,25
People & Blogs,2021-03-10 00:00:00+00:00,United Kingdom,21
People & Blogs,2021-03-10 00:00:00+00:00,United States,16
People & Blogs,2021-03-11 00:00:00+00:00,Brazil,32
People & Blogs,2021-03-11 00:00:00+00:00,Canada,24
People & Blogs,2021-03-11 00:00:00+00:00,France,12
People & Blogs,2021-03-11 00:00:00+00:00,Germany,27
People & Blogs,2021-03-11 00:00:00+00:00,India,19
People & Blogs,2021-03-11 00:00:00+00:00,Japan,33
People & Blogs,2021-03-11 00:00:00+00:00,Mexico,17
People & Blogs,2021-03-11 00:00:00+00:00,Russia,32
People & Blogs,2021-03-11 00:00:00+00:00,South Korea,26
People & Blogs,2021-03-11 00:00:00+00:00,United Kingdom,23
People & Blogs,2021-03-11 00:00:00+00:00,United States,16
People & Blogs,2021-03-12 00:00:00+00:00,Brazil,34
People & Blogs,2021-03-12 00:00:00+00:00,Canada,26
People & Blogs,2021-03-12 00:00:00+00:00,France,11
People & Blogs,2021-03-12 00:00:00+00:00,Germany,28
People & Blogs,2021-03-12 00:00:00+00:00,India,16
People & Blogs,2021-03-12 00:00:00+00:00,Japan,36
People & Blogs,2021-03-12 00:00:00+00:00,Mexico,17
People & Blogs,2021-03-12 00:00:00+00:00,Russia,42
People & Blogs,2021-03-12 00:00:00+00:00,South Korea,25
People & Blogs,2021-03-12 00:00:00+00:00,United Kingdom,22
People & Blogs,2021-03-12 00:00:00+00:00,United States,15
People & Blogs,2021-03-13 00:00:00+00:00,Brazil,33
People & Blogs,2021-03-13 00:00:00+00:00,Canada,25
People & Blogs,2021-03-13 00:00:00+00:00,France,13
People & Blogs,2021-03-13 00:00:00+00:00,Germany,27
People & Blogs,2021-03-13 00:00:00+00:00,India,18
People & Blogs,2021-03-13 00:00:00+00:00,Japan,33
People & Blogs,2021-03-13 00:00:00+00:00,Mexico,17
People & Blogs,2021-03-13 00:00:00+00:00,Russia,31
People & Blogs,2021-03-13 00:00:00+00:00,South Korea,24
People & Blogs,2021-03-13 00:00:00+00:00,United Kingdom,25
People & Blogs,2021-03-13 00:00:00+00:00,United States,19
Pets & Animals,2020-08-12 00:00:00+00:00,Canada,1
Pets & Animals,2020-08-12 00:00:00+00:00,France,1
Pets & Animals,2020-08-12 00:00:00+00:00,Japan,2
Pets & Animals,2020-08-12 00:00:00+00:00,Russia,1
Pets & Animals,2020-08-12 00:00:00+00:00,South Korea,4
Pets & Animals,2020-08-12 00:00:00+00:00,United States,1
Pets & Animals,2020-08-13 00:00:00+00:00,Canada,1
Pets & Animals,2020-08-13 00:00:00+00:00,France,2
Pets & Animals,2020-08-13 00:00:00+00:00,Japan,1
Pets & Animals,2020-08-13 00:00:00+00:00,Russia,2
Pets & Animals,2020-08-13 00:00:00+00:00,South Korea,3
Pets & Animals,2020-08-13 00:00:00+00:00,United States,1
Pets & Animals,2020-08-14 00:00:00+00:00,France,3
Pets & Animals,2020-08-14 00:00:00+00:00,Japan,1
Pets & Animals,2020-08-14 00:00:00+00:00,Russia,1
Pets & Animals,2020-08-14 00:00:00+00:00,South Korea,2
Pets & Animals,2020-08-14 00:00:00+00:00,United States,1
Pets & Animals,2020-08-15 00:00:00+00:00,Canada,1
Pets & Animals,2020-08-15 00:00:00+00:00,France,1
Pets & Animals,2020-08-15 00:00:00+00:00,Japan,1
Pets & Animals,2020-08-15 00:00:00+00:00,South Korea,3
Pets & Animals,2020-08-15 00:00:00+00:00,United Kingdom,1
Pets & Animals,2020-08-15 00:00:00+00:00,United States,2
Pets & Animals,2020-08-16 00:00:00+00:00,Canada,2
Pets & Animals,2020-08-16 00:00:00+00:00,France,2
Pets & Animals,2020-08-16 00:00:00+00:00,South Korea,4
Pets & Animals,2020-08-16 00:00:00+00:00,United Kingdom,2
Pets & Animals,2020-08-16 00:00:00+00:00,United States,2
Pets & Animals,2020-08-17 00:00:00+00:00,Canada,3
Pets & Animals,2020-08-17 00:00:00+00:00,France,3
Pets & Animals,2020-08-17 00:00:00+00:00,Japan,2
Pets & Animals,2020-08-17 00:00:00+00:00,Russia,1
Pets & Animals,2020-08-17 00:00:00+00:00,South Korea,7
Pets & Animals,2020-08-17 00:00:00+00:00,United Kingdom,3
Pets & Animals,2020-08-17 00:00:00+00:00,United States,3
Pets & Animals,2020-08-18 00:00:00+00:00,Canada,3
Pets & Animals,2020-08-18 00:00:00+00:00,France,3
Pets & Animals,2020-08-18 00:00:00+00:00,Japan,3
Pets & Animals,2020-08-18 00:00:00+00:00,Russia,1
Pets & Animals,2020-08-18 00:00:00+00:00,South Korea,7
Pets & Animals,2020-08-18 00:00:00+00:00,United Kingdom,3
Pets & Animals,2020-08-18 00:00:00+00:00,United States,3
Pets & Animals,2020-08-19 00:00:00+00:00,Canada,3
Pets & Animals,2020-08-19 00:00:00+00:00,France,3
Pets & Animals,2020-08-19 00:00:00+00:00,Japan,5
Pets & Animals,2020-08-19 00:00:00+00:00,Russia,2
Pets & Animals,2020-08-19 00:00:00+00:00,South Korea,7
Pets & Animals,2020-08-19 00:00:00+00:00,United Kingdom,2
Pets & Animals,2020-08-19 00:00:00+00:00,United States,3
Pets & Animals,2020-08-20 00:00:00+00:00,Canada,4
Pets & Animals,2020-08-20 00:00:00+00:00,France,3
Pets & Animals,2020-08-20 00:00:00+00:00,Japan,5
Pets & Animals,2020-08-20 00:00:00+00:00,Russia,3
Pets & Animals,2020-08-20 00:00:00+00:00,South Korea,5
Pets & Animals,2020-08-20 00:00:00+00:00,United Kingdom,1
Pets & Animals,2020-08-20 00:00:00+00:00,United States,3
Pets & Animals,2020-08-21 00:00:00+00:00,Canada,3
Pets & Animals,2020-08-21 00:00:00+00:00,France,3
Pets & Animals,2020-08-21 00:00:00+00:00,Japan,5
Pets & Animals,2020-08-21 00:00:00+00:00,Mexico,1
Pets & Animals,2020-08-21 00:00:00+00:00,Russia,2
Pets & Animals,2020-08-21 00:00:00+00:00,South Korea,5
Pets & Animals,2020-08-21 00:00:00+00:00,United Kingdom,1
Pets & Animals,2020-08-21 00:00:00+00:00,United States,3
Pets & Animals,2020-08-22 00:00:00+00:00,Canada,2
Pets & Animals,2020-08-22 00:00:00+00:00,France,4
