video_id,categoryName,view_count,likes,dislikes,comment_count
NNLEzrd90aQ,Music,1363453,94028,3860,6287
NNLt8ecVQHY,News & Politics,127792,14327,783,927
NNMVH_Vijyo,Entertainment,195067,5306,125,203
NNaSen4RWFk,Travel & Events,62283,2291,57,344
NNc3DmsM9zU,Entertainment,1376411,184525,3798,13224
NNe--Ta_pqg,Comedy,2184730,116682,1838,5440
NNg1Pib0vAs,Entertainment,2215770,29806,2600,1386
NNkpsGvvKGo,Entertainment,588711,41769,1404,2148
NNmZF4yg0Mk,Music,58671,8163,60,287
NNnpyBVSpew,People & Blogs,156839,12580,112,695
NNqF9emB8cs,Music,62203,320,49,2
NNtMb0DrBRA,Music,1178197,8322,1974,5172
NNus-69sZiw,People & Blogs,206069,13320,544,991
NNyRqaF8JpA,Entertainment,1295195,11972,447,1288
NO4Dvk6bQfE,Education,577877,34994,530,1590
NO5uQrmY6is,Comedy,1539342,133534,6555,4871
NO7k-LacBYQ,Sports,377508,23205,75,1144
NOAScrehvVI,Entertainment,299512,21005,860,1190
NOBNydavqKo,Science & Technology,128917,8760,378,1682
NOIfOWzPCGg,Entertainment,249100,19018,372,838
NOLwwQyDsqk,Entertainment,211176,6640,312,1078
NOSLYYVUjvY,Entertainment,498674,12579,183,1236
NOXbqMN821s,Comedy,214450,18295,712,2695
NO_IhYg1ZkM,Entertainment,603563,4047,150,417
NOllAh1n2O0,Gaming,361903,29894,5932,1741
NOnuBP7rn8c,Science & Technology,76818,1640,51,430
NOpoyd-i6L4,,99826,8834,280,1472
NOrDc0FaE6g,People & Blogs,38327,2467,566,631
NOuIXUmFc3g,Music,105134,8531,591,439
NOvDdzF0VwI,Entertainment,188063,8263,2248,1012
NOx66nYZzyA,Comedy,462894,8185,233,815
NPBx2HuVexE,News & Politics,274294,30213,803,1299
NPDHOPau620,News & Politics,221238,1433,107,405
NPDYj5q14co,Entertainment,1192723,16911,309,1513
NPEdbm6hrrQ,Comedy,1387413,33006,1960,1125
NPFR79Qszw4,Education,23503,1562,81,290
NPH683zlQBk,Music,1605200,271622,2423,28711
NPHIpDKzb1A,Sports,281238,5957,85,226
NPHRUTHS4fY,Music,1208083,62044,656,1978
NPI5QT7lk7M,Entertainment,113641,17719,205,1264
NPKPn8f_KKo,Pets & Animals,47244,6257,21,1160
NPO7SrkFWSk,Entertainment,102956,3325,238,277
NPOV3fhufRI,Autos & Vehicles,119864,6679,166,467
NPRQbfSpeG0,Entertainment,1030814,8414,168,412
NPTeeD3-lOY,Autos & Vehicles,413418,4794,373,1066
NPUu0XsIOp8,Entertainment,386295,30243,603,0
NPVfaS8MSdo,Entertainment,1355059,14430,477,2820
NPZb91a3NDM,Entertainment,422947,15062,274,975
NPcyWqXTmu4,Entertainment,1521430,82022,1473,1572
NPhGpbCIPUA,Gaming,322473,10153,167,1418
NPhsNEJaB7E,Entertainment,1624190,22492,3229,2139
NPj1u9Eu8eM,Music,213510,14804,120,505
NPl4pTbjxwY,Music,484784,20717,956,2428
NPqRWThX3FE,People & Blogs,96066,18651,141,983
NPridB-SRbY,Entertainment,51081,4107,102,480
NPt1lRd2QnM,Entertainment,322441,4024,345,381
NQ6CE4xMxbw,Sports,179394,7519,86,848
NQ9Hp1KVzJI,Film & Animation,3485605,21189,3951,0
NQBg-smGYQk,Pets & Animals,83429,2974,23,428
NQBiBGPGqk4,Entertainment,963749,111698,1371,1628
NQMKbQjCWJM,Entertainment,552478,5012,135,517
NQWHq8z5ZXs,Music,1078032,39010,413,1582
NQfwlzRYniU,Entertainment,1476206,201766,4428,17745
NQgKg5bLSA8,Entertainment,283925,4808,109,67
NQqflMactHQ,Entertainment,258764,3387,3292,1736
NQw5iJB57A0,Music,154511,5176,67,768
NQx5lwWAw7w,News & Politics,145951,655,273,910
NQzNn_wQ_Vk,People & Blogs,134273,23594,526,1901
NQzOBzwUlrY,Gaming,298918,30941,234,625
NR-Zx6TBnAY,Sports,3653865,172085,11677,10472
NR2Yr6LcUYM,Entertainment,2879642,60922,2314,13051
NR40Fj2dllk,Sports,457733,34265,371,1265
NR4bvg4fYGo,People & Blogs,110982,7238,51,254
NR7hjQl-C9s,Entertainment,1794668,84501,858,5106
NR8h6bv1_J4,News & Politics,258111,1588,42,14
NR90x3JUIpA,Music,639756,141062,1218,10720
NRCDLdYypLs,Entertainment,646964,12097,7833,2273
NRCPGpSWrsA,Entertainment,1207978,31881,726,2303
NRDMKYw294U,Music,35826,215,36,4
NRFax8XAYs0,Film & Animation,380135,23175,802,3334
NRK-vTNdRMA,Autos & Vehicles,290549,9470,698,1292
NRMDLPRaRvk,People & Blogs,36749,2608,46,217
NRNOeU4xwDE,Film & Animation,190084,3525,234,610
NRPPOsxmfkU,News & Politics,520288,25469,5135,2150
NRQ0igSGBEY,Sports,1154591,137661,4090,7063
NRSC0zde2y0,Entertainment,236971,22736,378,1375
NRSLIRpHGWI,Music,3681628,245215,2512,7040
NRU5LdZ_FOA,People & Blogs,148827,11669,477,1544
NRUsHZSpFqE,Entertainment,587179,13240,233,2026
NRVpeRH5QL0,News & Politics,191696,2036,106,72
NRWGlC4q0O4,Education,318310,11221,5393,1688
NRc0DNG_lWo,Entertainment,209080,3856,239,89
NRcGGgJfgFE,Entertainment,234745,10075,320,522
NRfAJCE-lfU,Entertainment,474409,7092,227,3551
NRfuxUEeswE,Education,680918,11537,818,635
NRkc6hIk0DQ,Music,8090945,405175,24639,103726
NRtkzQegcUA,People & Blogs,1054485,17465,269,1231
NRuhjkkqok0,Music,138300,11617,199,634
NRx69mwJ-tY,Entertainment,166794,1338,76,125
NS0GRG7gvq0,People & Blogs,1715116,81432,313,8006
NS2zfMuenHI,People & Blogs,1739948,135557,21302,0
NS8WuseYjR8,Comedy,2670526,50007,2575,1343
NSAuNZTe-54,Entertainment,218421,21002,296,634
NSIzsFOfd8M,Film & Animation,978566,55695,129,4491
NSK-2_hv7PA,Music,87489,7316,50,700
NSLZkPvpSEA,Entertainment,1392448,40333,958,1434
NSS-dl4Wop8,Film & Animation,918621,10846,193,1231
NSaZRbmOTQI,Entertainment,276818,13500,496,974
NSbX1pmN-AM,Entertainment,3300737,287316,7734,38374
NSjm2mxmoKQ,Comedy,647361,19954,406,2828
NSpHUr_XORw,People & Blogs,930393,14404,176,1443
NSuaUok-wTY,Education,1124329,138883,350,12939
NSzzW7OL-NU,Comedy,283943,10253,206,250
NT-lJVMW6uY,Entertainment,85456,3589,51,280
NT0edD_KMew,Entertainment,143539,3124,52,753
NT2E427ZUKA,Entertainment,540399,1901,281,187
NT70h45AxwA,Entertainment,198682,6674,196,635
NT7BVhiCzy8,News & Politics,172220,8132,216,369
NTAZjyt11Cw,Film & Animation,87273,7655,132,556
NTBceIluG34,People & Blogs,384270,46331,405,3732
NTCywAiJays,Film & Animation,547305,64196,788,8249
NTIGOpxuUUY,Music,337571,22683,225,531
NTN3pSHRs_0,Entertainment,2721353,53554,2667,2214
NTQX7FnLQXM,Music,1048849,26513,161,467
NTQbdk-DEXI,News & Politics,75042,5427,233,204
NTRE6eG-1w8,People & Blogs,852687,117648,1028,4992
NTRFe3FTpfY,People & Blogs,1033616,63858,4025,4085
NTRt0mYAYdY,Film & Animation,559502,5285,429,59
NTUhRfZS9D0,Gaming,449219,7858,2446,1174
NTYh7X-tgRs,Howto & Style,662731,16933,1441,1618
NTZ3gZmCgkU,Music,4392644,1094898,2600,68010
NTaQVapAvLM,Music,133572,9531,83,387
NTb5gTx7A9g,Entertainment,539812,60308,1701,2940
NThE0TrlizQ,Entertainment,370249,38959,911,1872
NTk7wHficyo,Sports,678016,7328,122,2337
NTmghyl6amA,Entertainment,427250,40359,1394,3312
NTp1s63x58g,Entertainment,226729,20044,201,1096
NTqXpFdc7nM,People & Blogs,782666,246511,286,23760
NTuA6f08LyQ,Comedy,3015474,114140,4642,5385
NTyGwWrBFO8,Science & Technology,173071,13697,313,1178
NU15tcNd0Mc,People & Blogs,266913,3936,137,330
NU2GY8_rX60,Entertainment,202808,8664,99,534
NU3FefFf0Ao,Music,81338,1754,72,155
NU611fxGyPU,Music,6843985,521679,14448,23590
NU7LxbQgthk,Film & Animation,1120607,26758,368,3611
NU7rx7I7zTQ,Sports,278587,10437,240,500
NU8bTSewyHg,Autos & Vehicles,38982,1635,107,606
NUAKJTmJGW4,Entertainment,486706,28351,404,4031
NUDf5zx6ETs,Comedy,392943,13656,323,276
NUFyTf1wqw0,Music,799908,98794,463,4645
NUG0h2qxCp8,Comedy,7751699,744232,47978,91738
NUI5Sq-XB58,People & Blogs,350213,12259,360,891
NUO7-g4XJu4,Entertainment,497173,12197,2964,5396
NUP1U4h_uHI,Entertainment,46420,1284,31,98
NUPkKluJHjw,Howto & Style,706603,14164,408,1283
NUQG51zFwWY,Gaming,1900064,297315,2194,5699
NUQJl0rBXQY,Music,4117435,116336,3312,4284
NUQruLO_eK8,People & Blogs,1454741,17228,4284,1088
NUXY_TX7JSQ,Entertainment,269771,3641,780,1650
NUYbIOJRwn0,Entertainment,29164,3861,44,391
NUYbaNUabUc,News & Politics,125597,5216,92,1105
NU_f7Q7Jo40,Comedy,376711,30096,374,1919
NUaEKTDHM4E,Gaming,46752,3327,513,1144
NUff30QLfks,Gaming,21266,2686,125,251
NUjYySQy0GA,News & Politics,263749,1535,229,1154
NUjtZHjTS-o,People & Blogs,527915,18735,441,732
NUllhAdORXU,Entertainment,4039640,19668,1260,642
NUoDFBRcjjc,Music,275660,5413,325,38
NUoVQW4b9qE,Film & Animation,45649,205,65,33
NUsBBadQ58U,Comedy,69174,7688,107,934
NUv9GiZQKeA,People & Blogs,192237,6212,129,71
NUxX7mmhoWc,People & Blogs,213254,18050,426,1456
NUyXiiIGDTo,Education,783987,65464,257,2395
NV0e6ly6QQU,People & Blogs,80473,10306,45,126
NV19xRQ5VFk,,307233,10413,1941,3081
NVFFel9DOKs,Comedy,318838,32909,572,1195
NVGeu1N_D_Y,Science & Technology,293728,22202,1139,5176
NVJI2wOZobE,Entertainment,379843,26478,603,1991
NVJLE1sJeGk,News & Politics,2281925,6015,855,5
NVMB_8yU7Hk,Sports,837133,37795,1221,4990
NVMEWzUVYmo,News & Politics,492052,4967,351,3226
NVROjTswflo,Autos & Vehicles,90367,4860,178,539
NVWEmVywt_w,Entertainment,1581300,133017,1118,2691
NVWvi9S_MV4,Gaming,1100736,81631,864,1890
NVb8WXh28lg,Entertainment,43981,634,27,67
NVefm7gUaHY,Music,502201,14264,182,7
NVf9f0R1-nk,Entertainment,4828900,49182,804,2761
NVfKpkMUyCY,Travel & Events,18724,3109,26,288
NVglklSp4v4,Sports,295604,2425,145,655
NVlaylUx9CU,News & Politics,89629,2857,40,225
NVlql52zKCk,Entertainment,91634,12561,140,315
NVmAwZYPs6s,Entertainment,4025982,75366,2776,1579
NVpfTPbjWyY,Comedy,150062,1582,145,85
NVqKOpIJ16M,Sports,79382,1113,19,10
NVrlTIVcP-8,Entertainment,1191437,22673,6914,6082
NW2GjLGZYfY,Gaming,1363406,132516,509,6036
NW6FKafhCrg,Science & Technology,780925,65029,1995,7294
NW8RLwFL83A,Science & Technology,180812,13254,537,1470
NW8o5guRBGw,Gaming,1941781,114705,715,8294
NWA93Gf5PbU,Autos & Vehicles,249727,22514,220,1312
NWEAVba2lbE,Entertainment,840194,19192,597,2247
NWH6HW6MJHA,Entertainment,39901,5697,338,462
NWKDX8893_o,Music,25751,159,16,2
NWNlhiNvDWk,Comedy,787921,101458,883,5397
NWPPojmhhoM,People & Blogs,347790,2499,150,279
NWSVo4DOoDU,Entertainment,1210736,20551,720,2007
NWWZ0w68SH4,Entertainment,122929,3134,149,471
NWZ-9KrHwJw,Gaming,1231253,54324,1003,2789
NWioqXz_nOo,Entertainment,2263393,19970,663,1873
NWjorErQy9s,Comedy,549150,44030,565,975
NWokGRW5S_E,News & Politics,287307,1506,122,0
NWqnOMMPMxA,Travel & Events,420654,8450,498,844
NWwOFyoiUWQ,Science & Technology,67336,6874,52,621
NWxyVHNtI1w,Entertainment,3406637,64023,2241,433
NWyrKVYqQNE,Comedy,746090,45731,956,3356
NWzp-H-ucIo,Film & Animation,1687812,58737,2531,7662
NX3H4wQXKxQ,People & Blogs,424371,7752,331,0
NX3jjVuXmWo,Entertainment,4737295,104425,1715,3513
NX5G26ZU8Lk,Sports,482195,12561,325,1285
NX8-3nJoST0,Howto & Style,2064898,16444,3067,483
NXC2-_2jTaQ,People & Blogs,197398,3860,229,336
NXHsKJvfW4I,People & Blogs,115994,12482,191,1880
NXKvqrRluRA,People & Blogs,37382,4386,172,377
NXRbjD2tS-c,People & Blogs,8225145,528449,8512,29865
NXSigiaZ0W0,Film & Animation,11445395,517941,9206,22647
NXUmlEpmw44,Entertainment,411602,9160,525,938
NXWapxah-PQ,Comedy,121744,15158,986,865
NXZ0LfAzVGE,Entertainment,2916110,52856,1951,16070
NXZlCgkCtpg,Comedy,1180342,22065,420,2232
NXaLKSOPsLg,Comedy,2062952,46858,2761,979
NXczioUNR3M,Gaming,3799356,347247,7857,23003
NXfD_7YP0eI,Music,487791,25924,432,1659
NXho4alSnEI,Entertainment,2339169,60742,675,725
NXiXZGPqp1E,Music,520148,74175,248,2012
NXt6tzwH1V8,People & Blogs,153609,18366,187,750
NXthCwi4YQ8,Entertainment,7198371,221595,7868,31548
NXxD5A-Ugdk,Entertainment,427801,57204,672,19995
NXyibe5gtgM,Entertainment,93986,14788,254,1659
NXzrjTP281w,Music,1266580,78433,1058,3786
NY-ZzMJHQk4,Entertainment,421248,18692,241,1656
NY3Zg37nIHo,People & Blogs,5248186,122754,3452,24068
NY6fRcM-Qk8,Comedy,2026797,37711,989,3871
NY801DYu3PI,Entertainment,1335265,24230,483,837
NY86Adx7vDs,News & Politics,401102,0,0,1023
NYB6hPraGA0,Sports,232476,3145,97,93
NYC4uEO-0Ro,Entertainment,478114,21415,601,755
NYCgJePlvmk,Entertainment,2542917,299488,2165,13982
NYFHnIiA8gE,Entertainment,938198,44088,565,2409
NYFZ9_STcwI,People & Blogs,398069,50880,444,11615
NYLRhABOcBg,People & Blogs,471551,33294,393,2337
NYMx7aRw_Zw,Entertainment,172343,3801,42,322
NYOML-k8LrQ,Entertainment,707736,29186,514,0
NYSDCWZc4Bs,Film & Animation,39379,2162,26,325
NYTiYvWHlRw,Entertainment,188907,16355,125,443
NYXABBpPJss,Comedy,272558,11175,185,775
NYZvaQls1iQ,Music,2630613,76677,3605,2852
NYbbpwmH9ws,News & Politics,270548,33962,437,3887
NYbjfzsv-I0,News & Politics,153895,0,0,2493
NYeaWi0PHmM,Comedy,123650,12105,469,838
NYih440wNUE,Entertainment,1342599,23618,982,4000
NYoDNcppOqo,Entertainment,295124,7522,228,1348
NYqrf3YMaq8,Howto & Style,86864,4558,80,54
NYrHCBvAPZ8,Entertainment,1237997,23075,430,4435
NYupv1x0tl4,News & Politics,809618,32340,782,1424
NYx1k8gXf4k,Education,389834,51329,444,1167
NYxLDMpSEBc,News & Politics,298658,3081,570,2592
NYxrwdP5KKg,Education,962818,32448,392,1773
NYzgPAvwf9w,Sports,541280,11329,349,649
NZ3z0AHA3ok,People & Blogs,30170,229,22,6
NZ5rv3vbcgg,Entertainment,427431,15791,357,2133
NZ5wlXgdDGY,Music,336935,17197,276,1154
NZ720rk0wJI,Howto & Style,987889,27440,991,2086
NZ77RBruZ28,Music,322631,30840,518,911
NZDJHg_RQV0,People & Blogs,729801,68143,1973,2438
NZKOQI8v7t4,People & Blogs,236170,6409,78,396
NZPL34w28eA,Sports,4730709,0,0,12742
NZPfvWHcRrY,News & Politics,23107,2428,24,308
NZSmlqhZFS4,Gaming,3173970,316308,4231,14265
NZXnQewORMI,Entertainment,136444,7783,57,328
NZYhkZwOGLw,Music,88384,7152,108,0
NZdrPjN9VYk,Entertainment,1693048,15706,743,561
NZikHM6_tNI,Entertainment,366409,2528,235,279
NZjippmH2W4,News & Politics,263659,3424,170,1215
NZkyHc0NuB0,Gaming,979368,13365,194,1714
NZw3Yu7TeCo,Gaming,678433,49997,580,4938
NZwLWg2B0f0,Autos & Vehicles,103575,3032,97,317
NZwtp8ZGmus,Entertainment,112366,1196,73,112
NZx7WcwSNPw,People & Blogs,423542,22183,202,1926
NZxM84uEFiM,News & Politics,1144864,23125,1253,4321
NZz0VDiWUkY,Entertainment,158934,4620,198,279
N_1-kXMLVOw,Sports,426397,10324,159,1089
N_4UUZw1p4A,People & Blogs,514668,15322,941,966
N_6Esl5CmA4,Music,865117,15248,205,1149
N_7eYLpynOs,News & Politics,481706,16617,11141,6009
N_A9vDNL7TY,People & Blogs,144523,10475,241,789
N_E5VlsT7B8,Entertainment,8928180,973777,7596,6619
N_Fuwjukg98,Music,134337,10625,101,394
N_GkQ3D5wUc,People & Blogs,148186,4233,2037,1690
N_KiVt52tDI,Sports,236667,6600,99,524
N_MAdYRKJkA,News & Politics,612675,88032,1633,4550
N_OUdjNhLGc,People & Blogs,193407,14114,225,1002
N_QS7RBVK2k,Comedy,80008,4240,32,96
N_R-ZiJ1LGI,Comedy,173814,14306,143,278
N_Y29YKCo5s,Sports,946824,16571,962,621
N_YAAaMFw_g,Film & Animation,374218,7208,190,1213
N_ZrthR9LkA,Comedy,71556,1854,32,271
N_g3nofhF_o,News & Politics,812109,12466,1851,3140
N_kp7qqUk5Y,Gaming,6768393,194299,5851,8823
N_l1LS55ogA,Entertainment,967858,10129,186,364
N_u_S3nLWww,Sports,1525869,86398,1909,2238
Na-JwOd9zYk,Science & Technology,459612,26795,272,1390
Na070NAUy3Y,Entertainment,146743,19339,608,828
Na1GI0PoykI,News & Politics,244872,2230,299,3245
Na3MF4xpjb0,News & Politics,106479,1168,312,620
Na81A_SlCuI,Music,789890,121797,156,3931
Na8YurOPmJg,Entertainment,518668,55126,514,1629
Na9iO_HEe14,Comedy,448933,54989,222,3606
NaBH0HdI9_w,People & Blogs,140105,8958,131,646
NaBP1jOeZ4Q,Music,501608,34520,250,2203
NaCgFZviCuU,Entertainment,773076,10031,562,617
NaEDRbV8lEw,Howto & Style,197263,4146,315,587
NaFSFN1Prn0,Music,668549,47439,242,2088
NaH6ILTKIdM,Science & Technology,1494649,38009,1561,3533
NaHIB5KcEDg,Sports,1668199,18471,1057,1477
NaJc9zXLwSw,Entertainment,74259,1411,27,75
NaN7WnSO0E8,Entertainment,420492,26991,506,870
NaRMsNxiBu4,Pets & Animals,769416,43747,110,5863
NaXUB4lRC8A,News & Politics,308434,18379,264,1648
NaaDzntvDgo,People & Blogs,397598,30482,1374,380
Nab7_CAGbEU,Entertainment,893708,21568,1446,2741
Nabi51uxnNo,Film & Animation,58795,5029,132,795
NakQitipSDY,Entertainment,667766,5183,196,668
NaqZf7PSmOw,Entertainment,299909,31274,654,2895
NavFC_JRRFo,Sports,460340,5044,260,0
Nb5LH1JFMsc,Entertainment,248424,20580,416,487
Nb69TFLhmhU,News & Politics,232917,7161,266,1803
Nb9GQWvbgDA,Film & Animation,292811,652,319,81
Nb9yUb8m_rQ,News & Politics,87195,0,0,0
NbD4Q2-KJF0,People & Blogs,132866,12636,206,669
NbGm6058rPY,News & Politics,56205,4330,89,123
NbIRBVqrOrs,Entertainment,4310043,31219,4934,956
NbNGxn9AEhs,Howto & Style,286413,10014,199,1389
NbOl0xyG2Jc,Entertainment,156088,6727,1223,869
NbUammQBUyI,Comedy,5537994,339270,6467,18390
NbZS9qBgSa8,Science & Technology,130163,8150,288,532
Nb_SRE8TIT4,Entertainment,994738,13753,609,250
NbdQ_K6z7AM,Entertainment,1489238,14992,430,231
NbdRLyixJpc,Music,1992989,86791,2548,4264
NbdfvG6i8Vk,News & Politics,85022,1610,74,215
NbfYJBDCtCw,Film & Animation,26650,1817,119,201
NbhG56f6AWI,Travel & Events,211124,3534,155,843
NbkZVIjW0tQ,Education,226839,17935,373,1591
NbncgezsE78,People & Blogs,237451,18653,1357,1639
NbotJdqgAcA,People & Blogs,217425,15399,1205,0
NbpX94Qjnkc,Science & Technology,1662731,111200,1193,6473
Nbpdig6Mkm8,Entertainment,229563,4210,88,1274
Nbrlw9AwaOo,Howto & Style,767069,116201,735,32483
NbucQeBE1X0,Music,57228,6337,123,531
NbyQ8l4GR5k,Entertainment,258236,13868,279,676
Nc1HMEftpM4,Entertainment,473909,6997,3956,1088
Nc46nPLNcEg,Entertainment,1654891,261495,1168,13283
Nc7W3d_lDtQ,Travel & Events,855259,64300,1128,10805
NcBFAX07Kvg,News & Politics,75588,3168,76,331
NcJL-NilV6o,Entertainment,160447,6266,47,406
NcRifDitRnU,Entertainment,986411,10391,508,850
NcSbaFhZoiI,News & Politics,755998,16703,4342,3508
NceavacW6Mk,Comedy,733121,55081,318,2133
NcgtRiyEyzs,Entertainment,1437626,54479,2189,2700
NcmHO2pOY4E,News & Politics,729790,8665,616,3760
Ncm__vuAREw,Music,445710,21998,350,980
NcnBoxV-QmI,Entertainment,896812,127500,727,5666
NcnIbjOZkJc,Sports,70560,1702,73,43
Ncor-bmLyuA,Sports,107981,1402,57,395
Ncoyar-ZZIk,Gaming,286400,7340,128,362
NcymMuZEDf8,News & Politics,975526,15534,1204,1475
NdBV4CSey5Y,Science & Technology,52289,5324,191,1177
NdDyguDsjL4,Film & Animation,1504566,35899,853,4603
NdFulR7vQI0,Gaming,387503,25608,334,473
NdGnSUNF0Qo,Sports,34096,277,7,19
NdPzTUrQ65s,News & Politics,40035,240,95,122
NdRAlDM_9oM,Entertainment,122208,8601,273,1305
NdUGFT3mEQ4,People & Blogs,317419,16999,403,3231
NdXzoA4wWk4,People & Blogs,630604,13558,173,3472
NdYMQtoXJOI,Sports,605261,4784,141,1519
Ndb5cA97tNQ,Sports,372316,6210,154,551
NdgBxJR04H0,Sports,817732,17012,420,3391
Ndh6XsqK3-M,Entertainment,340732,1994,192,186
NdjxtANNR60,News & Politics,747542,3294,1852,4071
Ndl6GzZM-to,Entertainment,125376,8540,187,1136
Ndm9ZYhaMtc,People & Blogs,40514,2730,248,493
Ndoo2QXCWOw,Music,541775,23579,721,2158
NdpA8d8SpDI,Autos & Vehicles,264812,5656,162,976
NdpynSr1LfM,Entertainment,877368,190578,1059,11679
NdqqFTAy9pU,Film & Animation,360201,6559,332,1553
NdsmkB-z204,Howto & Style,490011,10829,788,483
Ndvhrsby8Rk,News & Politics,220112,10696,1211,1866
NdwHE4osnNw,People & Blogs,469437,58646,1059,1714
NdzQfpUp23U,People & Blogs,160317,15655,85,2709
Ne-UUhPiLxs,Autos & Vehicles,733455,57805,419,3422
Ne01uKtHyc4,Science & Technology,142808,18545,422,844
Ne4fK4FVv0o,People & Blogs,114490,7093,9,385
Ne6e3hl2spg,Entertainment,157943,7122,968,464
NeFsXSBAMCg,Howto & Style,269537,26164,358,8561
NeJQ5wCyaWM,Music,579642,42631,668,2828
NeL9ksrFTkA,Comedy,3330547,199742,3109,7856
NeLut4DJLB4,Music,46409,1256,98,70
NeQfm99Hi0I,Sports,498014,2970,158,2124
NeSWk61CMno,News & Politics,112686,880,326,1477
NeTDujvk5qI,Film & Animation,95341,13986,103,782
NeUODC6F7zk,Music,25259567,589220,7755,79197
Nec66o_I2m0,Entertainment,653155,14566,125,1534
NectIbl8Gys,Sports,222388,2000,1161,704
NekjlVneAwI,Entertainment,81456,10648,589,1221
Nemx9BM2xqw,Film & Animation,36682,346,79,74
NencPkx7qgY,Music,664311,19706,249,933
Nenz09ULC54,Entertainment,816261,65588,1247,1495
Nepu2i_KfCc,People & Blogs,77512,4957,83,466
Nf1wsu-_crE,Education,763645,14416,569,1509
Nf4Sv9CqxUM,Entertainment,88745,6849,10,223
Nf4jgZl2i5c,Entertainment,408321,4508,1501,2955
Nf6jQhBF5es,Music,6816720,220196,23558,107546
Nf8QIuGKKG0,News & Politics,208199,2037,504,1732
Nf8qi3tOAtA,,756324,3907,790,1950
NfA4MAQ8qc0,People & Blogs,1015192,60740,1337,6488
NfBVMiIfJZU,Gaming,759339,96994,483,11092
NfCkRf3-Z18,Entertainment,256860,3093,218,446
NfDSdwO04oI,Gaming,2802592,80188,2888,7096
NfKvGh09uwQ,People & Blogs,485149,70355,608,2181
NfO-WhEmkQw,Sports,544538,9394,166,435
NfSOziNPvRI,Sports,46553,3750,123,588
NfVYHn3rTQE,Comedy,138796,24028,96,1329
NfXFltRX2Vs,Comedy,179260,28303,771,2398
NfXHtQHFj6s,Comedy,957197,118270,1502,7027
NfXcBJ8P3QM,Sports,61341,10043,41,227
NfYkWYvft4Q,Howto & Style,73564,5466,86,392
NfhFMmKbRhs,Entertainment,195879,17696,589,1033
NfkPf5wGgks,Entertainment,145852,1754,64,331
NfmZC0SfB-s,News & Politics,3773722,57798,492,16875
Nfmb3J8ywog,Entertainment,202889,9973,334,296
Nfs1vsDlrxI,Sports,7002683,178795,3850,4539
Nfw0tqpIwxY,Entertainment,821091,67895,1795,3118
NfyTmOhOK6w,Sports,337337,8610,124,600
Ng2CQaqnfz8,Entertainment,496488,42099,423,1254
Ng6zrqu-PQ4,Entertainment,312255,4356,67,809
NgCQ_8QHpDY,Entertainment,188300,26576,317,3381
NgCjAYqbINU,Music,728802,69318,816,6104
NgIIHCmyiRY,Comedy,420840,9029,176,1365
NgMBRf2oB3I,Entertainment,124236,10802,110,294
NgO3OMhGMms,People & Blogs,246846,18311,321,451
NgOg1ICSsBY,News & Politics,177997,821,73,371
NgRpohjsqJ8,News & Politics,1031044,42735,1170,3207
NgWCtunOtgA,Gaming,242705,15235,54,1396
Ngddl9nLBI4,Gaming,244171,11482,379,838
NggNdcjtz_Q,Music,1393627,24015,163,1182
NgovswOAZKU,Gaming,1865734,123237,2327,10513
NgtbLiMGNeI,Sports,414756,5888,96,653
Nguo5HVshY8,Music,29600151,345948,15751,14377
Ngy9TIbREJE,Science & Technology,3160405,166865,2746,9246
Ngyy4sza4CU,Film & Animation,380802,5323,695,0
NhA0aL105Nw,Travel & Events,166043,4519,105,0
NhAWg9RbzXg,Howto & Style,48821,1723,26,112
NhBtLOvAcFw,Entertainment,41562,4172,27,87
NhG3FHLVyV0,Film & Animation,125754,10215,306,376
NhIYyoACe6E,Howto & Style,309443,5918,126,235
NhNwhfkaYAs,Entertainment,396940,7628,931,1260
NhPa-Gdiby4,Travel & Events,36483,2773,31,146
NhU31bWHIw4,Entertainment,1436593,15910,303,1350
NhY_6cf7Yjw,Comedy,58483,8418,74,175
NhYu8QC6DD8,Entertainment,2932042,262168,11465,21340
Nh_tax-PcmU,People & Blogs,959985,82866,1555,3997
Nha5NKSCtho,News & Politics,108453,1146,158,495
Nhb5L8bJdEg,People & Blogs,359385,45538,429,3246
Nhb_4sZpJeE,People & Blogs,178525,19627,135,846
Nhg7F0cRFq8,Comedy,37502,4501,72,182
